,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
141,Rwanda,Sub-Saharan Africa,0.16288771412442637,0.07932586999929536,0.2112640625882259,0.41450346937592514,0.351027481541153,0.15263480592928047
142,Benin,Sub-Saharan Africa,0.1771062474373416,0.26269782390394913,0.3171750670731421,0.5131249397683589,0.17718479102367948,0.14510058838911633
143,Afghanistan,Southern Asia,0.1142223781875008,0.18442695611647014,0.4101374267071601,0.0008203534499066495,0.16121105338850264,0.11473975405617431
144,Togo,Sub-Saharan Africa,0.12921308253083186,0.2006286654465717,0.3340965309818554,0.41573282307153814,0.10169004918308633,0.10065998677657473
145,Burundi,Sub-Saharan Africa,0.0,0.0,0.2029325725541113,0.32084523683580574,0.17328122731006948,0.0
0,Finland,Western Europe,0.861719485564088,0.6718876677573824,0.7205483878219024,0.813968725823356,1.0,0.9999999999999998
1,Norway,Western Europe,0.941700719541338,0.685369695908695,0.5510126241676283,0.8085834349703405,0.9965,0.9919610746773846
2,Denmark,Western Europe,0.8947658401204177,0.5930253307544818,0.8598501031566576,0.914075074418195,0.9778,0.9837105986883854
3,Iceland,Western Europe,0.9236882661104899,0.7354844682495401,0.7177400496014262,0.5820418569316061,1.0,0.9710175587053096
4,Switzerland,Western Europe,0.9438901227907186,0.5606524056234748,0.9813821734373717,0.7226768738916987,0.9999,0.9693251533742326
5,Netherlands,Western Europe,0.8708513327335561,0.6868222928186482,0.9596982674455342,0.6529415735991511,0.9826,0.9595938227205412
6,Canada,North America,0.8483718056356289,0.7956337844912253,0.6913190969199517,0.7052251947107201,0.9469,0.9356885974190812
7,New Zealand,Australia and New Zealand,0.8324032372321015,0.6456123255459434,0.739599890319513,0.8628363576847755,0.9337000000000001,0.9348423947535431
8,Sweden,Western Europe,0.8756792771797066,0.5488049645024335,0.7771576787065354,0.6675600153011848,0.9688,0.9327268880896971
9,Australia,Australia and New Zealand,0.8837791389466458,0.8048006487076267,0.6612433401355261,0.7304211719359722,0.9844,0.9238417601015441
10,United Kingdom,Western Europe,0.8362638243169975,0.5876883488735283,0.904350364845942,0.958076186830741,1.0,0.906494605458007
11,Austria,Western Europe,0.8659472880564625,0.6573666324703771,0.8495901445254485,0.8599683379057576,0.9462999999999999,0.8957055214723919
12,Costa Rica,Latin America and Caribbean,0.6270840432195119,0.405061988010988,0.6852258465330493,0.7855700763890123,0.6278,0.881531626824624
13,Ireland,Western Europe,0.9357992193727873,0.6475721392400053,0.9397474977673747,0.8024765065303598,1.0,0.8614343135180873
14,Germany,Western Europe,0.8531623708405052,0.6794705848368128,0.9049095815876761,0.9627134981657214,0.9673999999999999,0.8588957055214721
15,Belgium,Western Europe,0.8528713011142357,0.6805346126562561,0.8441413787876627,0.9382404296220707,0.9609000000000001,0.8508567801988574
16,Luxembourg,Western Europe,1.0,0.8059737102756437,0.7672179599599532,0.9550577450056333,0.993,0.847260418870319
17,United States,North America,0.898580032845663,0.7964434062510535,0.7197825998062725,0.5079476553689137,0.9092,0.8421832028770888
18,Israel,Middle East and Northern Africa,0.831499788453085,0.6519225668369792,0.8681599504520153,0.35012871392128664,0.9203,0.8269515548973976
