,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
86,Portugal,Western Europe,0.18939354017823726,0.12825806451612903,0.9490310591983011,0.9466430648628144,0.9976658886295433,0.47998268772992847
89,Vietnam,Southeastern Asia,0.018366261918488218,0.06529032258064517,0.43668701884788946,0.77708939183209,0.7814827164610426,0.4665656784245833
90,Tunisia,Middle East and Northern Africa,0.03284606017888391,0.06735483870967743,0.9203610299973455,0.507396636742951,0.7897076803378904,0.46310322441030083
91,Greece,Western Europe,0.17148960110986214,0.15664516129032258,0.8647464826121583,0.9345049943102792,0.9928865177281316,0.46050638389958887
92,Tajikistan,Central and Eastern Europe,0.0050033067011972035,0.01574193548387097,0.6920626493230686,0.6737893539006197,0.6696676670001112,0.4524994589915603
93,Mongolia,Eastern Asia,0.03248154917966899,0.14967741935483872,0.8604990708786833,0.7921355417878366,0.493942425252862,0.43323955853711316
94,Laos,Southeastern Asia,0.01948732158594054,0.01161290322580645,0.14056278205468542,0.8764698444809711,0.6234300322329667,0.4265310538844407
95,Nigeria,Sub-Saharan Africa,0.018210344016370953,0.01367741935483871,0.6675073002389169,0.6893412567960553,0.37879293097699235,0.426314650508548
96,Honduras,Latin America and Caribbean,0.019812181241313346,0.027612903225806455,0.8639500929121318,0.8342394740169428,0.6978992997665888,0.42544903700497727
97,Zambia,Sub-Saharan Africa,0.00960020978701421,0.006451612903225807,0.7674542075922486,0.9628271589328612,0.47749249749916645,0.40900238043713477
98,Nepal,Southern Asia,0.004759351545915356,0.007741935483870969,0.10591983010353062,0.7040080920470351,0.5658552850950317,0.40856957368534963
99,Albania,Central and Eastern Europe,0.036942848443530095,0.04051612903225806,0.7835147332094505,0.4199013781767606,0.881516060909192,0.37870590781216196
100,Bangladesh,Southern Asia,0.010764119463325391,0.012387096774193548,0.0,0.5419142748767227,0.5232855396243192,0.3761090673014498
101,Sierra Leone,Sub-Saharan Africa,0.002107986512880802,0.003612903225806452,0.5983541279532785,0.6897205715008217,0.2359675447371346,0.37437784029430854
102,Iraq,Middle East and Northern Africa,0.04321824701933488,0.11896774193548387,0.4624369524820812,0.1735996965482362,0.709458708458375,0.36139363774074884
103,Namibia,Sub-Saharan Africa,0.043309681169763366,0.04490322580645161,0.8855853464295194,0.9461373119231253,0.5820829165277315,0.36117723436485605
104,Cameroon,Sub-Saharan Africa,0.010396637018939111,0.014967741935483869,0.7322803291744093,0.7133645214312807,0.42069578748471714,0.34797662843540356
105,Ethiopia,Sub-Saharan Africa,0.004182186189588941,0.003096774193548387,0.6059198301035307,0.7916297888481476,0.19973324441480494,0.34689461155594026
106,South Africa,Sub-Saharan Africa,0.04798949766276869,0.2216774193548387,0.8890363684629679,0.6846630421039324,0.6876736690007781,0.3362908461371996
107,Sri Lanka,Southern Asia,0.03465605902361114,0.02812903225806452,0.6255641093708519,0.7721583006701227,0.8116038679559854,0.3267690975979225
108,India,Southern Asia,0.013914690346799753,0.04541935483870967,0.08242633395274751,0.5374889366544444,0.6042014004668224,0.3243886604631032
109,Myanmar,Southeastern Asia,0.008753225851020254,0.014193548387096773,0.2983806742766127,0.46567201921861173,0.6064243636767812,0.3224410300800692
110,Egypt,Middle East and Northern Africa,0.031182169166089655,0.06503225806451612,0.4799575258826652,0.6554558098368948,0.8523952428587307,0.31529971867561135
111,Armenia,Central and Eastern Europe,0.031824587950320324,0.04670967741935484,0.6895407486063181,0.8410671387027437,0.8101589418695121,0.3148669119238261
112,Kenya,Sub-Saharan Africa,0.010849766277174957,0.009548387096774193,0.7625431377754182,0.7988367682387154,0.4640435700789153,0.31400129842025537
113,Ukraine,Central and Eastern Europe,0.018323158977305493,0.1287741935483871,0.8271834350942395,0.5647995953976481,0.8579526508836279,0.3070763903916901
114,Ghana,Sub-Saharan Africa,0.015858236871966355,0.014193548387096773,0.66179984072206,0.7571121507143761,0.41791708347226864,0.29668902834884225
115,Congo (Kinshasa),Sub-Saharan Africa,0.0018185829277830258,0.0002580645161290323,0.39354924342978487,0.6983183714755341,0.18217183505612983,0.29582341484527164
116,Georgia,Central and Eastern Europe,0.03634725917902963,0.06658064516129032,0.7711706928590389,0.6246048805158679,0.7700344559297544,0.2914953473274182
117,Congo (Brazzaville),Sub-Saharan Africa,0.014730060511642933,0.02890322580645161,0.7937350676931245,0.9147806296624099,0.3444481493831278,0.28803289331313586
